sentiment,text,label
negative,consolidated operating profit continuing operation decreased eur mn eur mn,0
negative,workforce reduced also amsterdam office netherlands,0
negative,move triggered weak demand forestry equipment uncertain market situation,0
negative,period sale dropped eur million eur million according interim report released today,0
negative,cash flow operation recent quarter also reached eight year low,0
negative,personnel reduction primarily affect working parent company diagnostics business production logistics liquid handling business,0
negative,agricultural newspaper maaseudun tulevaisuus reader representing decrease,0
negative,according ceo matti perkonoja parent company hkscan company performance first quarter remained clearly level corresponding period,0
negative,group result tax eur million,0
negative,dollar fell though pound yen,0
negative,jul police looking man say terrorized three male gunpoint east maple avenue afternoon shooting one kidnapping another,0
negative,group result tax eur million,0
negative,januaryjune diluted loss per share stood eur versus eur first half,0
negative,september alone market declined percent yearonyear million liter,0
negative,pm omx helsinki pct lower omx helsinki pct volume mln eur,0
negative,dolce gabbana asked european union declare marimekko corporation unikko floral pattern trademark invalid continuing dispute two company,0
negative,liquidity providing interrupted may aspocomp group oyj share traded cent aspocomp stock exchange release,0
negative,operating profit decreased eur mn eur mn,0
negative,however growth margin slowed due financial crisis,0
negative,finnish sport equipment company amer sport said decided lay worker salomon division france,0
negative,adp news may bank america bofa downgraded today rating swedishfinnish paper maker stora enso oyj hel sterv finnish sector player upmkymmene oyj hel upmv underperf,0
negative,finnish airline finnair starting temporary layoff cabin crew february,0
negative,publishing sweden operating loss eur mn q compared profit eur mn year ago,0
negative,according arokarhu purchase scanned cash register computer disappeared total sum key pressed,0
negative,cramo slipped pretax loss eur million pretax profit eur million,0
negative,operating result showed loss eur mn year showed profit eur mn,0
negative,export declined percent million liter,0
negative,production liquidated june employee loose job,0
negative,moment valio worried ban continues long may become quite problem,0
negative,decision mean temporary layoff fixed duration company nastola jyvaskyla unit southern central finland respectively,0
negative,service firm tietoenator bucking general trend holding flat eur slipping back earlier gain,0
negative,dealer said share largely hit investor disappointment refining margin usd per barrel quarter performance shipping unit saw ebit drop mln eur mln eur year amid fall volume tanker rate,0
negative,sale midstrength beer decreased,0
negative,group ebit first half eur u falling short eur posted period,0
negative,finland metal sector company componenta laying temporarily staff pori mill christmas till january,0
negative,operating profit excluding nonrecurring item amounted eur mn eur mn yearonyear,0
negative,operating profit eur mn eur mn,0
negative,company reported today operating loss eur net sale eur first quarter,0
negative,profit tax decreased eur mn first nine month compared eur mn year earlier,0
negative,finnish scanfil contract manufacturer system supplier communication industrial electronics report net sale eur mn first half eur mn year earlier,0
negative,operating profit fell eur mn eur mn including vessel sale gain eur mn,0
negative,belarus oao lidskoe pivo brewery based grodno region reported decrease output million decaliter januarymarch representative administration company told,0
negative,comparable operating profit decreased eur mn eur mn corresponding period,0
negative,profit period fell eur mn eur mn januaryseptember,0
negative,copper lead nickel also dropped hbos hbos plummeted penny saying year,0
negative,sweden oversupply pharmacy,0
negative,operating margin came,0
negative,operating profit month period decreased eur turnover increased eur compared financial year,0
negative,rival say qualcomm fewer patent g phone earlier version lower rate,0
negative,finnish suominen flexible packaging cutting job unit tampere two nastola finland,0
negative,sale midstrength beer decreased,0
negative,operating profit half glisten invested brand management team,0
negative,pretax profit decreased eur mn eur mn,0
negative,rapala vmc corporation stock exchange release october kaupthing bank oyj kapthing informed rapala vmc corporation rapala interrupted liquidity providing rapala share time,0
negative,adp news feb finnish broadband data communication system solution company teleste oyj hel tltv said today net profit decreased eur million usd eur million,0
negative,copper lead nickel also dropped hbos hbos plummeted penny saying year,0
negative,operating loss amounted eur mn compared profit eur mn year earlier,0
negative,additionally company terminate maximum nine salaried senior salaried employee employment contract,0
negative,border guard service banned mooring company carshipping ferry test travel railroadcar terminal russian port border checkpoint yet ready,0
negative,ferry run trouble outside stockholm archipelago made island,0
negative,net sale decreased eur mn eur mn corresponding period,0
negative,due rapid decrease net sale personnel reduction carried wider scale initially expected,0
negative,finland city forssa said pay compensation food industry company hk ruokatalo atrium lye leak tap water occurred march,0
negative,several large stock tacked lower however,0
negative,production product continue normally temporary layoff concern simultaneously employee,0
negative,finnish electronics manufacturing service em company elcoteq se posted net loss mln euro mln first half compared net profit mln euro mln period,0
negative,also cut price projection paper packaging analyst goldman sachs said note monday,0
negative,result people made redundant total person laid temporarily,0
negative,tallink silja attribute significant drop problem booking system taken operation october sale trailer ferry sky wind route stockholm riga passenger helsinkistockholm route,0
negative,antti orkola president kemira growhow industrial solution unit told thomson financial news company put opening mine price phosphate quite depressed long time,0
negative,liquidity providing interrupted may aspocomp group oyj share traded cent aspocomp stock exchange release,0
negative,rival say qualcomm fewer patent g phone earlier version lower rate,0
negative,operating profit totalled eur mn eur mn year earlier,0
negative,pulp production finnish kemijrvi also liquidated employee loose job,0
negative,making matter difficult company said grappling higher oil gas price pushed cost energy raw material transportation,0
negative,result transaction aggregate holding burrill life science capital fund lp decreased per cent total number share vote company,0
negative,building home improvement trade sale decreased totalling eur mn,0
negative,earnings per share eps first half amounted eur eur year ago,0
negative,profit period fell eur mn eur mn januaryseptember,0
negative,personnel reduction primarily affect working parent company diagnostics business production logistics liquid handling business,0
negative,operating loss pulp paper machinery unit eur mn september august compared profit eur mn year earlier,0
negative,earnings per share loss eur,0
negative,adjustment fall price level contrast less effective,0
negative,currency effect pct mln euro mln negative impact revenue,0
negative,net cash flow operating activity negative eur mn compared eur mn corresponding period,0
negative,moment valio worried ban continues long may become quite problem,0
negative,finnish forest industry group stora enso oyj issued thursday march profit warning first quarter,0
negative,fair value company investment property went eur bn end september eur bn year earlier,0
negative,workforce reduced also amsterdam office netherlands,0
negative,baltic country sale fell,0
negative,result negotiation employment blue whitecollar employee oulu plant would terminated,0
negative,commission income decreased eur mn compared eur mn third quarter,0
negative,notified result company issuing new share directed offering joint holding pequot decreased total number share vote company,0
negative,kiosk cinema operation suffered particular,0
negative,finland medium group talentum start personnel negotiation cut staff parent company talentum publishing unit talentum medium,0
negative,upm said move lower net profit xac million u million second quarter mainly due impairment charge,0
negative,ruukki group calculates lost eur mn failed project,0
negative,also upset machinery work taken poland,0
negative,one dark spot horizon however company performance finnish bottled water market,0
negative,baltic country sale fell,0
negative,however increase signaling traffic waste network resource allows fewer smartphones connect,0
negative,air traffic finland stoppage since,0
negative,net sale kyro main business area glaston technology manufacturer glass processing machine decreased eur mn eur mn januaryseptember,0
negative,paper company negative territory stora enso r shedding pct eur upmkymmene pct eur mreal b pct lower eur,0
negative,small investor voiced fear share end risk investor,0
negative,hobby hall sale decrease pct due implementing new information system involved changing principal posting sale,0
negative,earnings per share eps decreased eur eur,0
negative,adpnews aug finnish medium group ilkkayhtyma oyj hel ilk said today net profit fell year eur million usd first half,0
negative,device volume area decreased mn unit,0
negative,operating profit excluding nonrecurring item totaled eur mn eur mn corresponding period,0
negative,operating loss totalled eur mn compared profit eur mn second quarter,0
negative,stora enso net loss eur million compared eur million previous year,0
negative,current layoff additional temporary layoff agreed december may,0
negative,medium advisory ntsb said subsequent testing train detection system intermittently failed,0
negative,myllykoski one paper plant finland one u three germany revenue eurm first half operating loss eurm reuters said,0
negative,finnish automation solution developer cencorp corporation omx helsinki cncv issued thursday september profit warning third quarter,0
negative,repurchase shall decrease distributable capital reserve,0
negative,last year upm cut production closed mill finland slashed job,0
negative,finnish airline finnair starting temporary layoff cabin crew february,0
negative,scanfil also issued profit warning,0
negative,operating profit fell eur mn eur mn including vessel sale gain eur mn,0
negative,finland snow storm brought tree power line cutting electricity household,0
negative,fair value company investment property went eur bn end september eur bn year earlier,0
negative,reporting period eps stood eur versus eur,0
negative,expense ratio compared corresponding period,0
negative,negotiation resulted reduction people regular employment around half covered pension arrangement,0
negative,finnish communication electronics component supplier scanfil oyj tuesday said sale first half lower period year ago,0
negative,according laavainen raisio food marketing used reactive inconsistent,0
negative,finland city forssa said pay compensation food industry company hk ruokatalo atrium lye leak tap water occurred march,0
negative,net sale eaten weak u dollar,0
negative,adpnews sep finnish silicon wafer maker okmetic oyj hel okmv said reduce number clerical worker worldwide result personnel negotiation completed today,0
negative,operating profit totalled eur mn eur mn year earlier,0
negative,finnishswedish stora enso understand decision issued federal judge brazil concerning stora enso associated pulp company veracel,0
negative,announcement come two week key licensing agreement expires two company embroiled disagreement royalty payment texas instrument chip use qualcommpatented technology,0
negative,finnish developer manufacturer mobile phone charger salcomp plc omx helsinki salv wednesday november lowered fullyear net sale estimate,0
negative,operating profit margin compared year earlier,0
negative,sale seppala diminished per cent,0
negative,antti orkola president kemira growhow industrial solution unit told thomson financial news company put opening mine price phosphate quite depressed long time,0
negative,qualcomm estimated firstquarter profit cent share excluding certain item analyst estimate cent share,0
negative,agricultural newspaper maaseudun tulevaisuus reader representing decrease,0
negative,baltic state company report net sale eur mn eur mn operative ebit eur mn eur mn,0
negative,april finnish construction engineering company outotec oyj hel otev said today slipped net loss eur first quarter net profit eur corresponding period last year,0
negative,finnish bank land report operating profit fell eur mn third quarter eur mn third quarter,0
negative,finnish waste management cleaning group lassila tikanoja oyj lt net profit went mln euro mln mln euro mln,0
negative,layoff finland,0
negative,moment valio worried ban continues long may become quite problem,0
negative,reported operating margin negative,0
negative,gsk announced november would close operation dartford,0
negative,sale finland decreased january sale outside finland dropped,0
negative,profit period fell eur mn eur mn januaryseptember,0
negative,comparable operating profit decreased eur mn eur mn corresponding period,0
negative,profit period fell eur mn eur mn januaryseptember,0
negative,myllykoski one paper plant finland one u three germany revenue eurm first half operating loss eurm reuters said,0
negative,return investment roi compared first half,0
negative,sale finland decreased january sale outside finland dropped,0
negative,fair value company investment property went eur billion end eur billion year earlier,0
negative,operating profit fell eur mn eur mn,0
negative,lt net profit whole dropped eur million eur million,0
negative,adpnews dec finnish cutlery hand tool maker fiskars oyj abp hel fisa said today make redundant total office management staff member subsidiary iittala group ltd,0
negative,divisional sale demand half remained inconsistent added,0
negative,earnings per share eps dropped eur eur,0
negative,employing finland abroad unit recorded firstquarter sale mln eur operating loss mln eur,0
negative,loss period totalled eur mn compared profit eur mn,0
negative,nordic bank already write sizable loan latvia swedbank nordea dnb seb reporting combined loss excess billion period backdrop near economic meltdown latvia,0
negative,hack extra nefarious tweet activated without clicked enough web surfer move mouse cursor,0
negative,tallink silja attribute significant drop problem booking system taken operation october sale trailer ferry sky wind route stockholm riga passenger helsinkistockholm route,0
negative,operating profit excluding nonrecurring item decreased eur mn eur mn representing net sale,0
negative,fair value company investment property went eur billion end eur billion year earlier,0
negative,currently company foresees pretax profit remain level reached eur usd compared previous projection slightly better pretax profit,0
negative,jp morgan expects scala lower nobel biocare growth forecast current guidance pct well operating margin target current pct,0
negative,finnish shipping company finnlines pretax loss totalled eur mn third quarter compared profit eur mn third quarter,0
negative,disappointment see plan folded,0
negative,workforce reduced also amsterdam office netherlands,0
negative,alma medium operating profit amounted eur mn eur mn year earlier,0
negative,adp news may bank america bofa downgraded today rating swedishfinnish paper maker stora enso oyj hel sterv finnish sector player upmkymmene oyj hel upmv underperf,0
negative,pretax profit totaled eur mn eur mn,0
negative,paper stock among biggest faller stora enso pct eur mreal pct eur upmkymmene pct lower eur,0
negative,finnish automation solution developer cencorp corporation omx helsinki cncv issued thursday september profit warning third quarter,0
negative,managing director comment net sale first quarter notably lower year especially finland russia baltic country,0
negative,loss period totalled eur mn compared profit eur mn,0
negative,also cut price projection paper packaging analyst goldman sachs said note monday,0
negative,return investment roi compared first half,0
negative,operating profit ninemonth period decreased eur net sale increased eur compared corresponding period,0
negative,food sale totalled eur mn october representing decrease october,0
negative,negotiation resulted reduction people regular employment around half covered pension arrangement,0
negative,addition production varpaisj rvi factory stopped beginning april,0
negative,comparable operating profit decreased eur mn eur mn corresponding period,0
negative,earlier today geberit finnish rival uponor oyj cut fullyear sale growth forecast pct pct blaming tough condition germany u well currency factor,0
negative,adpnews feb finlandbased steel maker rautaruukki oyj hel rtrks ruukki said today slipped largerthanexpected pretax loss eur million usd fourth quarter,0
negative,operating profit excluding nonrecurring item amounted eur mn eur mn yearonyear,0
negative,total need staff cut corresponds manyears,0
negative,sevenmonth sale ragutis controlled finnish brewery olvi declined percent million liter company held percent market,0
negative,maritime administration said ship ignored warning icy condition,0
negative,finnish electronics contract manufacturer scanfil report net sale eur mn eur mn,0
negative,earnings per share eps amounted loss eur,0
negative,julyseptember konecranes sale decreased eur mn eur mn julyseptember,0
negative,company confirmed estimate lower revenue whole yearago eur given interim report august,0
negative,measure result weak demand shipbuilding industry,0
negative,adp news feb finnish retailer kesko oyj hel kesbv said today total sale excluding value added tax vat stood eur million usd january yearonyea,0
negative,operating result month period decreased profit eur turnover decreased eur compared,0
negative,cash flow operation januarydecember negative eur mn compared eur mn corresponding period,0
negative,february elcoteq group sold st petersburg facility according unconfirmed information reason could supply problem russian custom service,0
negative,glaston net profit third quarter dropped mln euro mln mln euro mln corresponding period,0
negative,october upm reported thirdquarter net loss euro million million compared net profit euro million,0
negative,however rapidly increasing cost strengthening euro challenging whole industry impacted result,0
negative,company profit tax fell eur mn third quarter compared eur mn corresponding period,0
negative,compared ftse index rose point day relative price change,0
negative,nokia certainly disagree qualcomm view patent situation,0
negative,adp news feb finnish construction company lemminkainen oyj hel lem said today net profit decreased eur million usd eur million,0
negative,operating profit eur mn compared eur mn,0
negative,uncommonly weak snow condition nearly every market affected first quarter result chief executive roger talermo said,0
negative,pretax loss totaled eur mn compared loss eur mn corresponding period,0
negative,operating loss amounted eur mn compared profit eur mn year earlier,0
negative,myllykoski one paper plant finland one u three germany revenue eurm first half operating loss eurm reuters said,0
negative,raute reported loss per share eur first half eps eur corresponding period,0
negative,also cut price projection paper packaging analyst goldman sachs said note monday,0
negative,customer left powerless,0
negative,service firm tietoenator bucking general trend holding flat eur slipping back earlier gain,0
negative,operating loss amounted eur mn compared profit eur mn second quarter,0
negative,company expects net sale whole remain level,0
negative,profit period totalled eur mn eur mn corresponding period,0
negative,layoff also take place suomussalmi kuhmo plant autumn result codetermination negotiation held,0
negative,april finnish construction engineering company outotec oyj hel otev said today slipped net loss eur first quarter net profit eur corresponding period last year,0
negative,finland sampo bank part danske bank group lay staff administrative support function,0
negative,result negotiation amount employment contract terminated,0
negative,total number filling station decrease recently,0
negative,total need staff cut corresponds manyears,0
negative,rapala vmc corporation stock exchange release october kaupthing bank oyj kapthing informed rapala vmc corporation rapala interrupted liquidity providing rapala share time,0
negative,omx helsinki ended pct lower omx helsinki pct bln eur turnover,0
negative,paper stock among biggest faller stora enso pct eur mreal pct eur upmkymmene pct lower eur,0
negative,kone share dropped percent xac u helsinki,0
negative,net sale period expected fall well last year result nonrecurring item expected red,0
negative,however net sale declined eur million eur billion,0
negative,paper stock among biggest faller stora enso pct eur mreal pct eur upmkymmene pct lower eur,0
negative,yit baltic sale first three quarter totaled million euro representing drop percent year year,0
negative,bosse added trygvesta financial strength acquire entire unit,0
negative,adp news apr finnish business information system developer solteq oyj hel stqv said today net loss widened eur usd first quarter eur peri,0
negative,announcement pushed freenet share eur frankfurt trade eur investor gave hope united internet ag drillisch would pursue takeover breakup freenet,0
negative,due market condition company also temporarily lay people different site,0
negative,samsung currently occupies third place lost ground quarter dropping share overall,0
negative,steelmaker said drop profit explained continuing economic uncertainty mixed current drought bank lending resulting decline demand product customer find increasingly difficult fund operation,0
negative,demand fireplace product lower expected especially germany,0
negative,export good fell import,0
negative,yit baltic sale first three quarter totaled million euro representing drop percent year year,0
negative,finnish plumbing heating system supplier uponor temporarily laying whole workforce finland two week midjuly,0
negative,pretax loss totaled eur mn profit eur mn,0
negative,salcomp oyj finnish maker mobile phone charger monday posted eur million loss second quarter compared million profit period previous year,0
negative,nokia share price fell less one percent euro helsinki siemens share fell percent euro frankfurt,0
negative,operating profit excluding nonrecurring item eur million compared eur million,0
negative,group sale period eur million eur million result tax loss eur million,0
negative,finnair passenger load factor measure number sold seat share available seat dropped percentage point september,0
negative,januarynovember group sale totalled eur mn drop period,0
negative,gsk announced november would close operation dartford,0
negative,however company saw net profit third quarter eur million eur million corresponding period,0
negative,profit period eur mn eur mn,0
negative,stora chief executive jouko karvinen described russian tariff hike threat future forest product industry finland,0
negative,employing finland abroad unit recorded firstquarter sale mln eur operating loss mln eur,0
negative,company annual loss amounted eek mn compared profit eek mn,0
negative,diluted earnings per share eps fell eur eur,0
negative,company annual loss amounted eek mn compared profit eek mn,0
negative,operating cash flow investment totalled eur mn compared eur mn corresponding period,0
negative,antti orkola president kemira growhow industrial solution unit told thomson financial news company put opening mine price phosphate quite depressed long time,0
negative,notified result company issuing new share directed offering joint holding pequot decreased total number share vote company,0
negative,cramo slipped pretax loss eur million pretax profit eur million,0
negative,airline estimated cancellation flight due closure european airspace process recommencing traffic caused company loss eurm including cost stranded passenger accommodation,0
negative,tightened competition situation production automation market affected net sale cencorp said,0
negative,consolidated pretax profit decreased eur mn eur mn,0
negative,operating result month period decreased profit eur turnover decreased eur compared,0
negative,maritime administration said ship ignored warning icy condition,0
negative,october upm reported thirdquarter net loss euro million million compared net profit euro million,0
negative,growth rate paying national debt extremely painful,0
negative,operating profit excluding nonrecurring item amounted eur mn eur mn yearonyear,0
negative,customer left powerless,0
negative,national conciliator juhani salonius met party wednesday said far apart view propose mediation,0
negative,q profit tax amounted eur mn eur mn q,0
negative,small investor voiced fear share end risk investor,0
negative,third quarter fiscal efore swung net loss eur versus net profit eur corresponding period fiscal,0
negative,operating profit totalled eur mn eur mn year earlier,0
negative,eur h august finnish medium group ilkkayhtyma oyj hel ilk said today net profit fell year eur first half,0
negative,agricultural newspaper maaseudun tulevaisuus reader representing decrease,0
negative,adpnews dec finnish cutlery hand tool maker fiskars oyj abp hel fisa said today make redundant total office management staff member subsidiary iittala group ltd,0
negative,consolidated operating profit continuing operation decreased eur mn eur mn,0
negative,profit tax decreased eur mn eur mn year,0
negative,total job reduced raahe steel work,0
negative,finnair said cancellation flight would cause daily loss xac million u million,0
negative,according arokarhu purchase scanned cash register computer disappeared total sum key pressed,0
negative,see market continues tight magazine paper target close deal end year,0
negative,company profit totaled l h yearonyear,0
negative,yit lodged counter claim neste oil totaling eurm primarily based work carried contract additional cost incurred due prolongation project,0
negative,go bed worrying every night said,0
negative,staff reduction start immediately glaston added,0
negative,net sale finnish sanoma learning literature finnish medium group sanoma decreased januaryjune totalling eur mn eur mn corresponding period,0
negative,operating profit margin compared year earlier,0
negative,group order portfolio decreased eur mn eur mn,0
negative,finnish suominen corporation make wet wipe nonwovens flexible packaging starting employeremployee negotiation tampere plant finland lay employee,0
negative,operating profit month period decreased eur net sale increased eur compared,0
negative,operating profit fell eur mn eur mn second quarter,0
negative,airline share price closed slightly xac u helsinki,0
negative,cerberus capital management lpbacked printing paper maker newpage corp posted mixed secondquarter result casting cloud planned initial public offering,0
negative,group sale period eur million eur million result tax loss eur million,0
negative,addition production personnel sport division given temporary layoff warning,0
negative,adp news apr finnish business information system developer solteq oyj hel stqv said today net loss widened eur usd first quarter eur peri,0
negative,finnish scanfil system supplier contract manufacturer communication sector electronics industry report net sale totalled eur mn first half eur mn first half,0
negative,acando ab acanb s fell percent kronor lowest close since dec,0
negative,driver left car suspect kidnapped forced gunpoint drive durham,0
negative,announcement pushed freenet share eur frankfurt trade eur investor gave hope united internet ag drillisch would pursue takeover breakup freenet,0
negative,profit tax decreased eur mn first nine month compared eur mn year earlier,0
negative,net sale paper segment decreased eur mn second quarter eur mn second quarter operating profit excluding nonrecurring item rose eur mn eur mn,0
negative,finnish insurance company fennia kesko group ending loyal customer cooperation,0
negative,aspocomp large factory china factory building project india halted due financing problem,0
negative,september alone market declined percent yearonyear million liter,0
negative,term aforementioned funding considerably bank current cd level market maturity ranging year,0
negative,konecranes oyj kcrv fh fell percent euro biggest fall since june,0
negative,adp news apr finnish business information system developer solteq oyj hel stqv said today net loss widened eur usd first quarter eur peri,0
negative,finnish suominen corporation make wet wipe nonwovens flexible packaging starting employeremployee negotiation tampere plant finland lay employee,0
negative,operating loss increased eur mn loss eur mn,0
negative,baltimore police fire pension billion lost million madoff ponzi scheme,0
negative,finnish meat company atrium longer promise sufficient amount domestic beef customer,0
negative,rapala vmc corporation stock exchange release october kaupthing bank oyj kapthing informed rapala vmc corporation rapala interrupted liquidity providing rapala share time,0
negative,finnish electronics manufacturing service em company elcoteq se posted net loss mln euro mln first half compared net profit mln euro mln period,0
negative,contract employee bluecollar worker ended march august,0
negative,total job reduced raahe steel work,0
negative,pretax profit decreased eur mn eur mn,0
negative,production product continue normally temporary layoff concern simultaneously employee,0
negative,operating loss increased eur mn loss eur mn,0
negative,union filed grievance company overtime assignment policy,0
negative,according arokarhu purchase scanned cash register computer disappeared total sum key pressed,0
negative,tietoenator pct extending recent low last week secondquarter report dealer said,0
negative,raw material price surged past year fueled part rapid industrialization china india developing nation,0
negative,omx helsinki ended pct lower omx helsinki pct bln eur turnover,0
negative,number salaried employee group administration employee dismissed sievi unit,0
negative,finnish suominen corporation make wipe nonwovens flexible packaging expects change market situation reduce sale suominen nonwovens wet wipe previously estimated volume,0
negative,operating profit excluding nonrecurring item totalled eur mn eur mn,0
negative,payment million litas interest longterm loan provided ragutis majority shareholder estonia le coq also added loss,0
negative,finnair said cancellation flight would cause daily loss xac million u million,0
negative,capacity cut passenger load factor percentage point,0
negative,operating profit totalled eur mn eur mn first quarter,0
negative,result tax decreased nearly eur mn compared nearly eur mn previous accounting period,0
negative,operating profit month period decreased eur net sale increased eur compared,0
negative,february finlandbased steel maker rautaruukki oyj hel rtrks ruukki said today slipped largerthanexpected pretax loss eurm fourth quarter yearearlier profit eurm,0
negative,dismissed staff member take matter court unless settled outside,0
negative,current layoff additional temporary layoff agreed december may,0
negative,building home improvement trade net sale totalled eur mn eur mn year earlier,0
negative,omx helsinki ended pct lower omx helsinki pct bln eur turnover,0
negative,finnish software hardware developer elektrobit oyj hel ebgv eb said today temporarily lay people maximum day finland aiming achieve cost saving eur million usd second half,0
negative,present trade mark pitprodukt littleknown outside northwest russia,0
negative,finnair tallinnbased subsidiary aero carried passenger decline route helsinki baltic capital within southern finland,0
negative,tinyurl link take user scamming site promising user earn thousand dollar becoming google nasdaq goog cash advertiser,0
negative,paper company negative territory stora enso r shedding pct eur upmkymmene pct eur mreal b pct lower eur,0
negative,outokumpu steel mill tornio finland suspected source,0
negative,according company staff laid temporarily necessary,0
negative,however order received period review fell quarteronquarter eur million recorded second quarter,0
negative,frost sold share million per share compared friday high low,0
negative,eps dropped eur eur,0
negative,finnish scanfil contract manufacturer system supplier communication industrial electronics report net sale eur mn first half eur mn year earlier,0
negative,finnish medium group talentum issued profit warning,0
negative,moment valio worried ban continues long may become quite problem,0
negative,sale volume cocacola market share decreased,0
negative,reporting period eps stood eur versus eur,0
negative,finnish bank land landsbanken issued profit warning,0
negative,ramirent made million kroon eur mln loss last year year company million kroon black,0
negative,union filed grievance company overtime assignment policy,0
negative,moment valio worried ban continues long may become quite problem,0
negative,finnair tallinnbased subsidiary aero carried passenger decline route helsinki baltic capital within southern finland,0
negative,finnish automation solution developer cencorp corporation omx helsinki cncv issued thursday september profit warning third quarter,0
negative,present trade mark pitprodukt littleknown outside northwest russia,0
negative,poorest index figure given finnish power company fortum,0
negative,net profit three month march fell xac million u million xac million year earlier finnish company said,0
negative,according laavainen raisio food marketing used reactive inconsistent,0
negative,capacity ease seikku sawmill pori alholma sawmill pietarsaari result people laid around six week starting midmay said,0
negative,net profit three month march fell xac million u million xac million year earlier finnish company said,0
negative,addition employee laid notice whole workforce laid short period needed,0
negative,number salaried employee group administration employee dismissed sievi unit,0
negative,personnel reduction primarily affect working parent company diagnostics business production logistics liquid handling business,0
negative,baltimore police fire pension billion lost million madoff ponzi scheme,0
negative,viking line canceled service,0
negative,pretax loss totaled eur mn compared loss eur mn corresponding period,0
negative,pretax loss totaled eur mn profit eur mn,0
negative,kone share dropped percent xac u helsinki,0
negative,rapala vmc corporation stock exchange release october kaupthing bank oyj kapthing informed rapala vmc corporation rapala interrupted liquidity providing rapala share time,0
negative,operating loss increased eur mn loss eur mn,0
negative,furthermore sale new passenger car light commercial vehicle country declined yearonyear last month,0
negative,dismissed staff member take matter court unless settled outside,0
negative,according ceo matti perkonoja parent company hkscan company performance first quarter remained clearly level corresponding period,0
negative,emsa deputy chairman board juri lember told bns wednesday first time heard strike swedish side informed estonian union yet,0
negative,rising cost forced packaging producer huhtamaki axe job hampshire manufacturing plant,0
negative,finnish scanfil contract manufacturer system supplier communication industrial electronics report net sale eur mn first half eur mn year earlier,0
negative,chuck smith laid may housing consultant job wife cut spending half family six rely wife income alone,0
negative,operating profit month period decreased eur turnover increased eur compared financial year,0
negative,uncommonly weak snow condition nearly every market affected first quarter result chief executive roger talermo said,0
negative,alma medium operating profit amounted eur mn eur mn year earlier,0
negative,temporary layoff affecting entire workforce also implemented,0
negative,finnish bank land landsbanken issued profit warning,0
negative,finnish retail software developer aldata solution oyj reported net loss mln euro mln versus net profit mln euro mln,0
negative,earnings per share eps dropped eur eur,0
negative,operating profit fell eur mn second quarter eur mn second quarter,0
negative,operating loss amounted eur mn compared profit eur mn second quarter,0
negative,cash flow operation januarydecember negative eur mn compared eur mn corresponding period,0
negative,layoff also take place suomussalmi kuhmo plant autumn result codetermination negotiation held,0
negative,adp news feb finnish broadband data communication system solution company teleste oyj hel tltv said today net profit decreased eur million usd eur million,0
negative,medium advisory ntsb said subsequent testing train detection system intermittently failed,0
negative,net sale decreased eur mn eur mn corresponding period,0
negative,operating profit excluding nonrecurring item eur million compared eur million,0
negative,company said fall turnover planned,0
negative,company annual loss amounted eek mn compared profit eek mn,0
negative,currency effect pct mln euro mln negative impact revenue,0
negative,repurchase shall decrease distributable capital reserve,0
negative,operating profit fourth quarter went eurm eur corresponding period included cost growth project,0
negative,according aktia asset management finnish analyst forecast still high,0
negative,bad news barbeque season,0
negative,divisional sale demand half remained inconsistent added,0
negative,october upm reported thirdquarter net loss euro million million compared net profit euro million,0
negative,paper stock among biggest faller stora enso pct eur mreal pct eur upmkymmene pct lower eur,0
negative,external net sale printing business fell partly due termination printing contract ilkkayhtyma printing house iprint oy sector player hs medium ab december fall printing price,0
negative,operating profit margin compared year earlier,0
negative,operating profit excluding nonrecurring item eur million compared eur million,0
negative,generated operating loss eur mn profit eur mn,0
negative,finland sampo bank part danske bank group lay staff administrative support function,0
negative,steelmaker said drop profit explained continuing economic uncertainty mixed current drought bank lending resulting decline demand product customer find increasingly difficult fund operation,0
negative,present trade mark pitprodukt littleknown outside northwest russia,0
negative,revenue slightly xac million million compared xac million year earlier,0
negative,operating profit continuing operation fell eur mn eur mn first half,0
negative,ferry run trouble outside stockholm archipelago made island,0
negative,finnish exel composite technology company design manufacture market composite profile tube various industrial application report net sale decreased second quarter eur mn eur mn corresponding period,0
negative,salonen added data show producer pulp inventory north america declining,0
negative,hack extra nefarious tweet activated without clicked enough web surfer move mouse cursor,0
negative,company initially estimated would cut job,0
negative,hand finnish sawmill production decreased even,0
negative,sale tiimari segment fell yearonyear eur june,0
negative,company profit totaled l h yearonyear,0
negative,operating profit month period decreased eur net sale increased eur compared financial year,0
negative,commission income decreased eur mn compared eur mn third quarter,0
negative,according company staff laid temporarily necessary,0
negative,belarus oao lidskoe pivo brewery based grodno region reported decrease output million decaliter januarymarch representative administration company told,0
negative,operating loss increased eur mn loss eur mn,0
negative,chuck smith laid may housing consultant job wife cut spending half family six rely wife income alone,0
negative,operating profit fell eur mn eur mn,0
negative,stora enso oyj said secondquarter result would fall half compared period,0
negative,period sale dropped eur eur according interim report released today,0
negative,lassila tikanoja operating profit excluding nonrecurring imputed item second quarter eur eur year ago,0
negative,pm omx helsinki index pct lower,0
negative,operating profit month period decreased eur net sale increased eur compared,0
negative,tietoenator pct extending recent low last week secondquarter report dealer said,0
negative,due market condition company also temporarily lay people different site,0
negative,profit period totalled eur mn eur mn third quarter,0
negative,finnish bank land report operating profit fell eur mn third quarter eur mn third quarter,0
